protein_id,dataset,aliases,go_terms,go_term_names_if_available,go_namespaces,non_generic_go_terms,neighbor_ids,weighted_degree,local_clustering,k_core_score,text_profile,evidence_richness,annotation_uncertainty,weighted_degree_norm,local_clustering_norm,k_core_score_norm,evidence_richness_norm,annotation_uncertainty_norm
YPR168W,krogan,,GO:0000122;GO:0003712;GO:0005634;GO:0006357;GO:0016592;GO:0045944;GO:0051123;GO:0070847,,,GO:0000122;GO:0003712;GO:0005634;GO:0006357;GO:0016592;GO:0045944;GO:0051123;GO:0070847,YBL093C;YBR193C;YBR253W;YER022W;YGL025C;YGL127C;YGL151W;YGR104C;YHR041C;YNL236W;YNR010W;YOL051W;YOL135C;YOR174W;YPR070W;YBL058W;YDL005C;YDL126C;YDR308C;YHR058C;YHR121W;YMR112C,22.0,0.5454545454545454,12,YPR168W GO:0000122 GO:0003712 GO:0005634 GO:0006357 GO:0016592 GO:0045944 GO:0051123 GO:0070847,9,0.0,0.1510791366906475,0.5454545454545454,0.7857142857142857,0.12307692307692308,0.0
YBL097W,krogan,,GO:0000070;GO:0000796;GO:0000799;GO:0003682;GO:0005634;GO:0005694;GO:0005737;GO:0007049;GO:0007076;GO:0030261;GO:0044547;GO:0051301;GO:0070058;GO:0072587;GO:2000373,,,GO:0000070;GO:0000796;GO:0000799;GO:0003682;GO:0005634;GO:0005694;GO:0005737;GO:0007049;GO:0007076;GO:0030261;GO:0044547;GO:0051301;GO:0070058;GO:0072587;GO:2000373,YDR388W;YFR031C;YGR135W;YLR086W;YLR272C;YHL002W,6.0,0.26666666666666666,3,YBL097W GO:0000070 GO:0000796 GO:0000799 GO:0003682 GO:0005634 GO:0005694 GO:0005737 GO:0007049 GO:0007076 GO:0030261 GO:0044547 GO:0051301 GO:0070058 GO:0072587 GO:2000373,16,0.0,0.03597122302158273,0.26666666666666666,0.14285714285714285,0.23076923076923078,0.0
YFR031C,krogan,,GO:0000070;GO:0000166;GO:0000217;GO:0000799;GO:0003680;GO:0003682;GO:0003690;GO:0005524;GO:0005634;GO:0005694;GO:0005737;GO:0005739;GO:0007049;GO:0007076;GO:0007130;GO:0010032;GO:0016887;GO:0030261;GO:0051276;GO:0051301;GO:0051307;GO:0070058;GO:0070550;GO:1903342,,,GO:0000070;GO:0000166;GO:0000217;GO:0000799;GO:0003680;GO:0003682;GO:0003690;GO:0005524;GO:0005634;GO:0005694;GO:0005737;GO:0005739;GO:0007049;GO:0007076;GO:0007130;GO:0010032;GO:0016887;GO:0030261;GO:0051276;GO:0051301;GO:0051307;GO:0070058;GO:0070550;GO:1903342,YBL097W;YDR325W;YFR025C;YLR086W;YLR272C;YOR027W,6.0,0.3333333333333333,3,YFR031C GO:0000070 GO:0000166 GO:0000217 GO:0000799 GO:0003680 GO:0003682 GO:0003690 GO:0005524 GO:0005634 GO:0005694 GO:0005737 GO:0005739 GO:0007049 GO:0007076 GO:0007130 GO:0010032 GO:0016887 GO:0030261 GO:0051276 GO:0051301 GO:0051307 GO:0070058 GO:0070550 GO:1903342,25,0.0,0.03597122302158273,0.3333333333333333,0.14285714285714285,0.36923076923076925,0.0
YLR086W,krogan,,GO:0000070;GO:0000166;GO:0000799;GO:0003682;GO:0003697;GO:0005524;GO:0005634;GO:0005694;GO:0005737;GO:0007049;GO:0007076;GO:0007130;GO:0010032;GO:0016887;GO:0030261;GO:0051276;GO:0051301;GO:0051307;GO:0070058;GO:0070550,,,GO:0000070;GO:0000166;GO:0000799;GO:0003682;GO:0003697;GO:0005524;GO:0005634;GO:0005694;GO:0005737;GO:0007049;GO:0007076;GO:0007130;GO:0010032;GO:0016887;GO:0030261;GO:0051276;GO:0051301;GO:0051307;GO:0070058;GO:0070550,YBL097W;YDR325W;YFR031C;YLR272C,4.0,0.8333333333333334,3,YLR086W GO:0000070 GO:0000166 GO:0000799 GO:0003682 GO:0003697 GO:0005524 GO:0005634 GO:0005694 GO:0005737 GO:0007049 GO:0007076 GO:0007130 GO:0010032 GO:0016887 GO:0030261 GO:0051276 GO:0051301 GO:0051307 GO:0070058 GO:0070550,21,0.0,0.02158273381294964,0.8333333333333334,0.14285714285714285,0.3076923076923077,0.0
YLR272C,krogan,,GO:0000070;GO:0000278;GO:0000779;GO:0000799;GO:0003682;GO:0005634;GO:0005694;GO:0005730;GO:0007049;GO:0007076;GO:0007130;GO:0010032;GO:0030261;GO:0030466;GO:0042393;GO:0043007;GO:0044804;GO:0051301;GO:0051304;GO:0051307;GO:0070058;GO:0070550;GO:1903342,,,GO:0000070;GO:0000278;GO:0000779;GO:0000799;GO:0003682;GO:0005634;GO:0005694;GO:0005730;GO:0007049;GO:0007076;GO:0007130;GO:0010032;GO:0030261;GO:0030466;GO:0042393;GO:0043007;GO:0044804;GO:0051301;GO:0051304;GO:0051307;GO:0070058;GO:0070550;GO:1903342,YBL097W;YDR325W;YFR031C;YDR388W;YLR086W,5.0,0.6,3,YLR272C GO:0000070 GO:0000278 GO:0000779 GO:0000799 GO:0003682 GO:0005634 GO:0005694 GO:0005730 GO:0007049 GO:0007076 GO:0007130 GO:0010032 GO:0030261 GO:0030466 GO:0042393 GO:0043007 GO:0044804 GO:0051301 GO:0051304 GO:0051307 GO:0070058 GO:0070550 GO:1903342,24,0.0,0.02877697841726619,0.6,0.14285714285714285,0.35384615384615387,0.0
YBL103C,krogan,,GO:0000422;GO:0000981;GO:0001085;GO:0003677;GO:0005634;GO:0005737;GO:0031930;GO:0043565;GO:0045944;GO:0046983;GO:0071400,,,GO:0000422;GO:0000981;GO:0001085;GO:0003677;GO:0005634;GO:0005737;GO:0031930;GO:0043565;GO:0045944;GO:0046983;GO:0071400,YBR010W;YOL067C,2.0,0.0,1,YBL103C GO:0000422 GO:0000981 GO:0001085 GO:0003677 GO:0005634 GO:0005737 GO:0031930 GO:0043565 GO:0045944 GO:0046983 GO:0071400,12,0.0,0.007194244604316547,0.0,0.0,0.16923076923076924,0.0
YOL067C,krogan,,GO:0000981;GO:0003677;GO:0005634;GO:0005737;GO:0031930;GO:0045944;GO:0046983;GO:0071400,,,GO:0000981;GO:0003677;GO:0005634;GO:0005737;GO:0031930;GO:0045944;GO:0046983;GO:0071400,YBL103C,1.0,0.0,1,YOL067C GO:0000981 GO:0003677 GO:0005634 GO:0005737 GO:0031930 GO:0045944 GO:0046983 GO:0071400,9,0.0,0.0,0.0,0.0,0.12307692307692308,0.0
YBR001C,krogan,,GO:0003824;GO:0004555;GO:0005509;GO:0005737;GO:0005739;GO:0005991;GO:0005993;GO:0008152;GO:0016787;GO:0016798,,,GO:0003824;GO:0004555;GO:0005509;GO:0005737;GO:0005739;GO:0005991;GO:0005993;GO:0008152;GO:0016787;GO:0016798,YBR109C;YBR127C;YDR171W;YGL106W;YDR001C,5.0,0.2,4,YBR001C GO:0003824 GO:0004555 GO:0005509 GO:0005737 GO:0005739 GO:0005991 GO:0005993 GO:0008152 GO:0016787 GO:0016798,11,0.0,0.02877697841726619,0.2,0.21428571428571427,0.15384615384615385,0.0
YBR109C,krogan,,GO:0000131;GO:0000226;GO:0000742;GO:0005509;GO:0005515;GO:0005737;GO:0005816;GO:0005823;GO:0005856;GO:0005933;GO:0005934;GO:0005935;GO:0006606;GO:0006661;GO:0006897;GO:0006898;GO:0007010;GO:0007114;GO:0016237;GO:0019722;GO:0030234;GO:0042144;GO:0043332;GO:0046872;GO:0048306;GO:0050790;GO:0051019;GO:0051300;GO:1903525,,,GO:0000131;GO:0000226;GO:0000742;GO:0005509;GO:0005515;GO:0005737;GO:0005816;GO:0005823;GO:0005856;GO:0005933;GO:0005934;GO:0005935;GO:0006606;GO:0006661;GO:0006897;GO:0006898;GO:0007010;GO:0007114;GO:0016237;GO:0019722;GO:0030234;GO:0042144;GO:0043332;GO:0046872;GO:0048306;GO:0050790;GO:0051019;GO:0051300;GO:1903525,YBR001C;YGL242C;YMR109W;YMR315W;YBR130C;YBR218C;YCR008W;YDR155C;YEL037C;YER098W;YFL014W;YFR014C;YGL106W;YGR240C;YJL115W;YJR104C;YKL122C;YKL129C;YKL190W;YLL060C;YLR288C;YLR304C;YLR356W;YLR433C;YML057W;YMR071C;YNL031C;YOL016C;YOL109W;YOR127W;YOR326W,31.0,0.04516129032258064,5,YBR109C GO:0000131 GO:0000226 GO:0000742 GO:0005509 GO:0005515 GO:0005737 GO:0005816 GO:0005823 GO:0005856 GO:0005933 GO:0005934 GO:0005935 GO:0006606 GO:0006661 GO:0006897 GO:0006898 GO:0007010 GO:0007114 GO:0016237 GO:0019722 GO:0030234 GO:0042144 GO:0043332 GO:0046872 GO:0048306 GO:0050790 GO:0051019 GO:0051300 GO:1903525,30,0.0,0.2158273381294964,0.04516129032258064,0.2857142857142857,0.4461538461538462,0.0
YBR127C,krogan,,GO:0000221;GO:0000329;GO:0000425;GO:0005524;GO:0005737;GO:0006811;GO:0006874;GO:0007035;GO:0010494;GO:0016787;GO:0033180;GO:0046034;GO:0046961;GO:0055085;GO:1902600;GO:1902906;GO:1990816,,,GO:0000221;GO:0000329;GO:0000425;GO:0005524;GO:0005737;GO:0006811;GO:0006874;GO:0007035;GO:0010494;GO:0016787;GO:0033180;GO:0046034;GO:0046961;GO:0055085;GO:1902600;GO:1902906;GO:1990816,YBR001C;YBR072W;YDL185W;YDR328C;YEL051W;YGR020C;YHR039C-A;YJR033C;YPR036W;YGL227W;YJR069C;YDR289C;YGR155W;YML121W;YNL239W;YOR189W;YPL151C;YPR116W,18.0,0.058823529411764705,5,YBR127C GO:0000221 GO:0000329 GO:0000425 GO:0005524 GO:0005737 GO:0006811 GO:0006874 GO:0007035 GO:0010494 GO:0016787 GO:0033180 GO:0046034 GO:0046961 GO:0055085 GO:1902600 GO:1902906 GO:1990816,18,0.0,0.1223021582733813,0.058823529411764705,0.2857142857142857,0.26153846153846155,0.0
YCL040W,krogan,,GO:0000166;GO:0001678;GO:0004340;GO:0004396;GO:0005524;GO:0005536;GO:0005739;GO:0005829;GO:0005886;GO:0005975;GO:0006006;GO:0006013;GO:0006096;GO:0008865;GO:0016301;GO:0016310;GO:0016740;GO:0016773;GO:0019158;GO:0019318;GO:0046323;GO:0046835;GO:0051156,,,GO:0000166;GO:0001678;GO:0004340;GO:0004396;GO:0005524;GO:0005536;GO:0005739;GO:0005829;GO:0005886;GO:0005975;GO:0006006;GO:0006013;GO:0006096;GO:0008865;GO:0016301;GO:0016310;GO:0016740;GO:0016773;GO:0019158;GO:0019318;GO:0046323;GO:0046835;GO:0051156,YBR009C;YOR310C;YBR126C,3.0,0.0,3,YCL040W GO:0000166 GO:0001678 GO:0004340 GO:0004396 GO:0005524 GO:0005536 GO:0005739 GO:0005829 GO:0005886 GO:0005975 GO:0006006 GO:0006013 GO:0006096 GO:0008865 GO:0016301 GO:0016310 GO:0016740 GO:0016773 GO:0019158 GO:0019318 GO:0046323 GO:0046835 GO:0051156,24,0.0,0.014388489208633094,0.0,0.14285714285714285,0.35384615384615387,0.0
YEL056W,krogan,,GO:0000123;GO:0000781;GO:0004402;GO:0005634;GO:0005737;GO:0006325;GO:0006333;GO:0006348;GO:0016573;GO:0042393,,,GO:0000123;GO:0000781;GO:0004402;GO:0005634;GO:0005737;GO:0006325;GO:0006333;GO:0006348;GO:0016573;GO:0042393,YBR009C;YBR010W;YBR039W;YHR118C;YLL022C;YML065W;YML105C;YMR230W;YPL001W;YHR041C;YLL004W;YML131W;YNL030W;YNL031C;YNL261W;YPR162C;YGR104C;YOR386W,18.0,0.2222222222222222,8,YEL056W GO:0000123 GO:0000781 GO:0004402 GO:0005634 GO:0005737 GO:0006325 GO:0006333 GO:0006348 GO:0016573 GO:0042393,11,0.0,0.1223021582733813,0.2222222222222222,0.5,0.15384615384615385,0.0
YJL115W,krogan,,GO:0000781;GO:0000790;GO:0001207;GO:0001932;GO:0005634;GO:0005829;GO:0006325;GO:0006333;GO:0006334;GO:0006335;GO:0006336;GO:0006337;GO:0006348;GO:0010468;GO:0016573;GO:0030466;GO:0032968;GO:0033523;GO:0035066;GO:0042393;GO:0043486;GO:0043618,,,GO:0000781;GO:0000790;GO:0001207;GO:0001932;GO:0005634;GO:0005829;GO:0006325;GO:0006333;GO:0006334;GO:0006335;GO:0006336;GO:0006337;GO:0006348;GO:0010468;GO:0016573;GO:0030466;GO:0032968;GO:0033523;GO:0035066;GO:0042393;GO:0043486;GO:0043618,YBR009C;YBR010W;YAR007C;YBL008W;YBR109C;YBR215W;YIL035C;YIL121W;YJR140C;YNL113W;YOR038C;YOR061W;YPL153C;YNL031C;YLR403W;YNL030W,16.0,0.11666666666666667,7,YJL115W GO:0000781 GO:0000790 GO:0001207 GO:0001932 GO:0005634 GO:0005829 GO:0006325 GO:0006333 GO:0006334 GO:0006335 GO:0006336 GO:0006337 GO:0006348 GO:0010468 GO:0016573 GO:0030466 GO:0032968 GO:0033523 GO:0035066 GO:0042393 GO:0043486 GO:0043618,23,0.0,0.1079136690647482,0.11666666666666667,0.42857142857142855,0.3384615384615385,0.0
YLL022C,krogan,,GO:0000123;GO:0000781;GO:0005634;GO:0006325;GO:0006334;GO:0006348;GO:0016573;GO:0042393,,,GO:0000123;GO:0000781;GO:0005634;GO:0006325;GO:0006334;GO:0006348;GO:0016573;GO:0042393,YBR009C;YBR010W;YCR079W;YEL056W;YER161C;YGL229C;YGR264C;YJL102W;YDL126C;YDR388W;YIL148W;YJR154W;YLR429W;YMR233W;YPL001W;YNL030W;YNL031C,17.0,0.14705882352941177,8,YLL022C GO:0000123 GO:0000781 GO:0005634 GO:0006325 GO:0006334 GO:0006348 GO:0016573 GO:0042393,9,0.0,0.11510791366906475,0.14705882352941177,0.5,0.12307692307692308,0.0
YMR284W,krogan,,GO:0000166;GO:0000723;GO:0000724;GO:0000727;GO:0000781;GO:0000784;GO:0003677;GO:0003678;GO:0003684;GO:0003690;GO:0004386;GO:0005524;GO:0005634;GO:0005635;GO:0005694;GO:0006281;GO:0006303;GO:0006310;GO:0006333;GO:0006348;GO:0006974;GO:0016787;GO:0030466;GO:0032508;GO:0042162;GO:0043564;GO:0070034;GO:0071480;GO:0071481;GO:0097552;GO:0097695;GO:0099114;GO:0099115,,,GO:0000166;GO:0000723;GO:0000724;GO:0000727;GO:0000781;GO:0000784;GO:0003677;GO:0003678;GO:0003684;GO:0003690;GO:0004386;GO:0005524;GO:0005634;GO:0005635;GO:0005694;GO:0006281;GO:0006303;GO:0006310;GO:0006333;GO:0006348;GO:0006974;GO:0016787;GO:0030466;GO:0032508;GO:0042162;GO:0043564;GO:0070034;GO:0071480;GO:0071481;GO:0097552;GO:0097695;GO:0099114;GO:0099115,YBR009C;YBR010W;YMR106C;YBL003C;YGR052W;YIR019C;YDR224C,7.0,0.23809523809523808,4,YMR284W GO:0000166 GO:0000723 GO:0000724 GO:0000727 GO:0000781 GO:0000784 GO:0003677 GO:0003678 GO:0003684 GO:0003690 GO:0004386 GO:0005524 GO:0005634 GO:0005635 GO:0005694 GO:0006281 GO:0006303 GO:0006310 GO:0006333 GO:0006348 GO:0006974 GO:0016787 GO:0030466 GO:0032508 GO:0042162 GO:0043564 GO:0070034 GO:0071480 GO:0071481 GO:0097552 GO:0097695 GO:0099114 GO:0099115,34,0.0,0.04316546762589928,0.23809523809523808,0.21428571428571427,0.5076923076923077,0.0
YOR217W,krogan,,GO:0000166;GO:0000278;GO:0003677;GO:0003689;GO:0005524;GO:0005634;GO:0005663;GO:0006260;GO:0006272;GO:0006281;GO:0006298;GO:0007049;GO:0051301,,,GO:0000166;GO:0000278;GO:0003677;GO:0003689;GO:0005524;GO:0005634;GO:0005663;GO:0006260;GO:0006272;GO:0006281;GO:0006298;GO:0007049;GO:0051301,YBR009C;YBR087W;YBL003C;YCR016W;YDR174W;YJR068W;YNL290W;YOL094C,8.0,0.21428571428571427,5,YOR217W GO:0000166 GO:0000278 GO:0003677 GO:0003689 GO:0005524 GO:0005634 GO:0005663 GO:0006260 GO:0006272 GO:0006281 GO:0006298 GO:0007049 GO:0051301,14,0.0,0.050359712230215826,0.21428571428571427,0.2857142857142857,0.2,0.0
YPL001W,krogan,,GO:0000123;GO:0000781;GO:0000790;GO:0003682;GO:0004402;GO:0005634;GO:0005737;GO:0006281;GO:0006325;GO:0006348;GO:0006974;GO:0008080;GO:0010485;GO:0016573;GO:0016740;GO:0016746;GO:0042393;GO:0043967,,,GO:0000123;GO:0000781;GO:0000790;GO:0003682;GO:0004402;GO:0005634;GO:0005737;GO:0006281;GO:0006325;GO:0006348;GO:0006974;GO:0008080;GO:0010485;GO:0016573;GO:0016740;GO:0016746;GO:0042393;GO:0043967,YBR009C;YBR010W;YBR060C;YEL056W;YHR118C;YLL004W;YLL022C;YML065W;YML131W;YNL030W;YNL031C;YBL002W;YBL003C;YBR125C;YDR381W;YDR392W;YHR119W;YJL187C;YJR154W;YLR109W;YLR150W;YLR185W;YMR072W;YNL261W;YOR058C;YPR162C;YIR035C;YMR186W,28.0,0.164021164021164,8,YPL001W GO:0000123 GO:0000781 GO:0000790 GO:0003682 GO:0004402 GO:0005634 GO:0005737 GO:0006281 GO:0006325 GO:0006348 GO:0006974 GO:0008080 GO:0010485 GO:0016573 GO:0016740 GO:0016746 GO:0042393 GO:0043967,19,0.0,0.19424460431654678,0.164021164021164,0.5,0.27692307692307694,0.0
YBR245C,krogan,,GO:0000166;GO:0000182;GO:0001178;GO:0003676;GO:0003677;GO:0004386;GO:0005524;GO:0005634;GO:0006325;GO:0006338;GO:0006354;GO:0006363;GO:0006369;GO:0007062;GO:0008094;GO:0016584;GO:0016787;GO:0016818;GO:0016887;GO:0030874;GO:0031491;GO:0036436;GO:0036437;GO:0043044;GO:0044212;GO:0045944;GO:0060303;GO:0070829;GO:1900050;GO:1902275,,,GO:0000166;GO:0000182;GO:0001178;GO:0003676;GO:0003677;GO:0004386;GO:0005524;GO:0005634;GO:0006325;GO:0006338;GO:0006354;GO:0006363;GO:0006369;GO:0007062;GO:0008094;GO:0016584;GO:0016787;GO:0016818;GO:0016887;GO:0030874;GO:0031491;GO:0036436;GO:0036437;GO:0043044;GO:0044212;GO:0045944;GO:0060303;GO:0070829;GO:1900050;GO:1902275,YBR010W;YFR013W;YGL133W;YLR095C;YOL006C;YOR304W;YHR084W;YIR008C;YLR336C;YMR044W;YOL017W;YPL055C,12.0,0.045454545454545456,4,YBR245C GO:0000166 GO:0000182 GO:0001178 GO:0003676 GO:0003677 GO:0004386 GO:0005524 GO:0005634 GO:0006325 GO:0006338 GO:0006354 GO:0006363 GO:0006369 GO:0007062 GO:0008094 GO:0016584 GO:0016787 GO:0016818 GO:0016887 GO:0030874 GO:0031491 GO:0036436 GO:0036437 GO:0043044 GO:0044212 GO:0045944 GO:0060303 GO:0070829 GO:1900050 GO:1902275,31,0.0,0.07913669064748201,0.045454545454545456,0.21428571428571427,0.46153846153846156,0.0
YGR081C,krogan,,GO:0000056;GO:0000462;GO:0005634;GO:0005730;GO:0006364;GO:0030686;GO:0030688;GO:0042254;GO:0051880,,,GO:0000056;GO:0000462;GO:0005634;GO:0005730;GO:0006364;GO:0030686;GO:0030688;GO:0042254;GO:0051880,YBR010W;YMR308C,2.0,1.0,2,YGR081C GO:0000056 GO:0000462 GO:0005634 GO:0005730 GO:0006364 GO:0030686 GO:0030688 GO:0042254 GO:0051880,10,0.0,0.007194244604316547,1.0,0.07142857142857142,0.13846153846153847,0.0
YMR288W,krogan,,GO:0000245;GO:0000398;GO:0003729;GO:0005634;GO:0005681;GO:0005686;GO:0006397;GO:0008380;GO:0071004;GO:0071013,,,GO:0000245;GO:0000398;GO:0003729;GO:0005634;GO:0005681;GO:0005686;GO:0006397;GO:0008380;GO:0071004;GO:0071013,YBR010W;YDL043C;YMR240C;YML049C;YPL213W;YNL286W,6.0,0.26666666666666666,5,YMR288W GO:0000245 GO:0000398 GO:0003729 GO:0005634 GO:0005681 GO:0005686 GO:0006397 GO:0008380 GO:0071004 GO:0071013,11,0.0,0.03597122302158273,0.26666666666666666,0.2857142857142857,0.15384615384615385,0.0
YNL054W,krogan,,GO:0000011;GO:0000329;GO:0005737;GO:0005773;GO:0005774;GO:0010513;GO:0016020;GO:0016021;GO:0033674;GO:0070772;GO:1903778,,,GO:0000011;GO:0000329;GO:0005737;GO:0005773;GO:0005774;GO:0010513;GO:0016020;GO:0016021;GO:0033674;GO:0070772;GO:1903778,YBR010W;YIL144W,2.0,0.0,2,YNL054W GO:0000011 GO:0000329 GO:0005737 GO:0005773 GO:0005774 GO:0010513 GO:0016020 GO:0016021 GO:0033674 GO:0070772 GO:1903778,12,0.0,0.007194244604316547,0.0,0.07142857142857142,0.16923076923076924,0.0
YNL167C,krogan,,GO:0000122;GO:0000978;GO:0000981;GO:0001085;GO:0001103;GO:0001227;GO:0001228;GO:0003677;GO:0003700;GO:0003714;GO:0005634;GO:0005829;GO:0006355;GO:0051019;GO:0061393,,,GO:0000122;GO:0000978;GO:0000981;GO:0001085;GO:0001103;GO:0001227;GO:0001228;GO:0003677;GO:0003700;GO:0003714;GO:0005634;GO:0005829;GO:0006355;GO:0051019;GO:0061393,YBR010W,1.0,0.0,1,YNL167C GO:0000122 GO:0000978 GO:0000981 GO:0001085 GO:0001103 GO:0001227 GO:0001228 GO:0003677 GO:0003700 GO:0003714 GO:0005634 GO:0005829 GO:0006355 GO:0051019 GO:0061393,16,0.0,0.0,0.0,0.0,0.23076923076923078,0.0
YPR052C,krogan,,GO:0000790;GO:0001195;GO:0003677;GO:0005634;GO:0005694;GO:0006281;GO:0006298;GO:0006338;GO:0006357;GO:0006974;GO:0008301;GO:0031491;GO:0032407;GO:0034724;GO:0043392;GO:0051123;GO:0070898,,,GO:0000790;GO:0001195;GO:0003677;GO:0005634;GO:0005694;GO:0006281;GO:0006298;GO:0006338;GO:0006357;GO:0006974;GO:0008301;GO:0031491;GO:0032407;GO:0034724;GO:0043392;GO:0051123;GO:0070898,YBR010W;YDR283C;YML106W;YPR161C,4.0,0.0,3,YPR052C GO:0000790 GO:0001195 GO:0003677 GO:0005634 GO:0005694 GO:0006281 GO:0006298 GO:0006338 GO:0006357 GO:0006974 GO:0008301 GO:0031491 GO:0032407 GO:0034724 GO:0043392 GO:0051123 GO:0070898,18,0.0,0.02158273381294964,0.0,0.14285714285714285,0.26153846153846155,0.0
YBR017C,krogan,,GO:0005634;GO:0005643;GO:0005737;GO:0005829;GO:0005934;GO:0005935;GO:0006606;GO:0008139;GO:0010458;GO:0015031;GO:0051028;GO:0061608,,,GO:0005634;GO:0005643;GO:0005737;GO:0005829;GO:0005934;GO:0005935;GO:0006606;GO:0008139;GO:0010458;GO:0015031;GO:0051028;GO:0061608,YBR189W;YGL122C;YOR374W;YLR426W,4.0,0.0,2,YBR017C GO:0005634 GO:0005643 GO:0005737 GO:0005829 GO:0005934 GO:0005935 GO:0006606 GO:0008139 GO:0010458 GO:0015031 GO:0051028 GO:0061608,13,0.0,0.02158273381294964,0.0,0.07142857142857142,0.18461538461538463,0.0
YBR189W,krogan,,GO:0000462;GO:0003723;GO:0003735;GO:0005634;GO:0005730;GO:0005737;GO:0005840;GO:0006364;GO:0006412;GO:0015935;GO:0019843;GO:0022627;GO:0030686;GO:0032040;GO:0042254;GO:0045903,,,GO:0000462;GO:0003723;GO:0003735;GO:0005634;GO:0005730;GO:0005737;GO:0005840;GO:0006364;GO:0006412;GO:0015935;GO:0019843;GO:0022627;GO:0030686;GO:0032040;GO:0042254;GO:0045903,YBR017C;YDL040C;YDL060W;YDL182W;YGL167C;YIL043C;YJR010C-A;YPR161C;YPL081W,9.0,0.027777777777777776,6,YBR189W GO:0000462 GO:0003723 GO:0003735 GO:0005634 GO:0005730 GO:0005737 GO:0005840 GO:0006364 GO:0006412 GO:0015935 GO:0019843 GO:0022627 GO:0030686 GO:0032040 GO:0042254 GO:0045903,17,0.0,0.05755395683453238,0.027777777777777776,0.35714285714285715,0.24615384615384617,0.0
YGL122C,krogan,,GO:0000049;GO:0003723;GO:0003729;GO:0005634;GO:0005737;GO:0006378;GO:0008097;GO:0008143;GO:0008312;GO:0016973;GO:0033204;GO:0043488;GO:0045945;GO:0046872;GO:1900152;GO:1900364,,,GO:0000049;GO:0003723;GO:0003729;GO:0005634;GO:0005737;GO:0006378;GO:0008097;GO:0008143;GO:0008312;GO:0016973;GO:0033204;GO:0043488;GO:0045945;GO:0046872;GO:1900152;GO:1900364,YBR017C;YGL049C;YDR381W;YLR150W;YMR255W,5.0,0.0,3,YGL122C GO:0000049 GO:0003723 GO:0003729 GO:0005634 GO:0005737 GO:0006378 GO:0008097 GO:0008143 GO:0008312 GO:0016973 GO:0033204 GO:0043488 GO:0045945 GO:0046872 GO:1900152 GO:1900364,17,0.0,0.02877697841726619,0.0,0.14285714285714285,0.24615384615384617,0.0
YBR030W,krogan,,GO:0005634;GO:0005829;GO:0008168;GO:0016279;GO:0016740;GO:0018026;GO:0032259,,,GO:0005634;GO:0005829;GO:0008168;GO:0016279;GO:0016740;GO:0018026;GO:0032259,YGL106W;YLR244C,2.0,0.0,1,YBR030W GO:0005634 GO:0005829 GO:0008168 GO:0016279 GO:0016740 GO:0018026 GO:0032259,8,0.0,0.007194244604316547,0.0,0.0,0.1076923076923077,0.0
YLR244C,krogan,,GO:0003729;GO:0004177;GO:0005737;GO:0006508;GO:0008233;GO:0008235;GO:0010494;GO:0010629;GO:0016787;GO:0022626;GO:0035551;GO:0046872;GO:0070006;GO:0070084,,,GO:0003729;GO:0004177;GO:0005737;GO:0006508;GO:0008233;GO:0008235;GO:0010494;GO:0010629;GO:0016787;GO:0022626;GO:0035551;GO:0046872;GO:0070006;GO:0070084,YBR030W,1.0,0.0,1,YLR244C GO:0003729 GO:0004177 GO:0005737 GO:0006508 GO:0008233 GO:0008235 GO:0010494 GO:0010629 GO:0016787 GO:0022626 GO:0035551 GO:0046872 GO:0070006 GO:0070084,15,0.0,0.0,0.0,0.0,0.2153846153846154,0.0
YBR049C,krogan,,GO:0000978;GO:0001174;GO:0003677;GO:0005634;GO:0005654;GO:0006357;GO:0006363;GO:0006369;GO:0043565,,,GO:0000978;GO:0001174;GO:0003677;GO:0005634;GO:0005654;GO:0006357;GO:0006363;GO:0006369;GO:0043565,YBL003C;YCR047C;YDR490C;YNL088W,4.0,0.16666666666666666,3,YBR049C GO:0000978 GO:0001174 GO:0003677 GO:0005634 GO:0005654 GO:0006357 GO:0006363 GO:0006369 GO:0043565,10,0.0,0.02158273381294964,0.16666666666666666,0.14285714285714285,0.13846153846153847,0.0
YBR054W,krogan,,GO:0005216;GO:0005739;GO:0005783;GO:0005886;GO:0005933;GO:0006811;GO:0016020;GO:0016021;GO:0034220,,,GO:0005216;GO:0005739;GO:0005783;GO:0005886;GO:0005933;GO:0006811;GO:0016020;GO:0016021;GO:0034220,YBL084C;YDR381W;YDL013W;YPL263C,4.0,0.0,3,YBR054W GO:0005216 GO:0005739 GO:0005783 GO:0005886 GO:0005933 GO:0006811 GO:0016020 GO:0016021 GO:0034220,10,0.0,0.02158273381294964,0.0,0.14285714285714285,0.13846153846153847,0.0
YBR055C,krogan,,GO:0000244;GO:0000398;GO:0005634;GO:0005681;GO:0006396;GO:0006397;GO:0008380;GO:0046540;GO:0071001;GO:0071013,,,GO:0000244;GO:0000398;GO:0005634;GO:0005681;GO:0006396;GO:0006397;GO:0008380;GO:0046540;GO:0071001;GO:0071013,YER029C;YER172C;YGR091W;YNR011C;YOR308C;YPR182W;YDR473C;YKL173W;YPR178W;YLR147C,10.0,0.6444444444444445,8,YBR055C GO:0000244 GO:0000398 GO:0005634 GO:0005681 GO:0006396 GO:0006397 GO:0008380 GO:0046540 GO:0071001 GO:0071013,11,0.0,0.06474820143884892,0.6444444444444445,0.5,0.15384615384615385,0.0
