dataset,candidate_id,source,protein_id,candidate_score,core_protein,rank_within_candidate
krogan,631,bh_ego1,YGL120C,0.0,YDR381W,0
krogan,631,bh_ego1,YJR084W,0.0,YDR381W,0
krogan,631,bh_ego1,YIL070C,0.0,YDR381W,0
krogan,631,bh_ego1,YGL173C,0.0,YDR381W,0
krogan,631,bh_ego1,YDL019C,0.0,YDR381W,0
krogan,631,bh_ego1,YHR066W,0.0,YDR381W,0
krogan,631,bh_ego1,YKL004W,0.0,YDR381W,0
krogan,631,bh_ego1,YLR429W,0.0,YDR381W,0
krogan,631,bh_ego1,YHR039C,0.0,YDR381W,0
krogan,631,bh_ego1,YDR381W,0.0,YDR381W,0
krogan,631,bh_ego1,YJL168C,0.0,YDR381W,0
krogan,631,bh_ego1,YJR041C,0.0,YDR381W,0
krogan,631,bh_ego1,YHL034C,0.0,YDR381W,0
krogan,631,bh_ego1,YGL252C,0.0,YDR381W,0
krogan,631,bh_ego1,YGL122C,0.0,YDR381W,0
krogan,631,bh_ego1,YLL027W,0.0,YDR381W,0
krogan,631,bh_ego1,YGR170W,0.0,YDR381W,0
krogan,631,bh_ego1,YIL161W,0.0,YDR381W,0
krogan,631,bh_ego1,YBR159W,0.0,YDR381W,0
krogan,631,bh_ego1,YLR435W,0.0,YDR381W,0
krogan,631,bh_ego1,YJL128C,0.0,YDR381W,0
krogan,631,bh_ego1,YDR475C,0.0,YDR381W,0
krogan,631,bh_ego1,YDR462W,0.0,YDR381W,0
krogan,631,bh_ego1,YJR032W,0.0,YDR381W,0
krogan,631,bh_ego1,YGL200C,0.0,YDR381W,0
krogan,631,bh_ego1,YGL166W,0.0,YDR381W,0
krogan,631,bh_ego1,YJL125C,0.0,YDR381W,0
krogan,631,bh_ego1,YLR398C,0.0,YDR381W,0
krogan,631,bh_ego1,YIR001C,0.0,YDR381W,0
krogan,631,bh_ego1,YER174C,0.0,YDR381W,0
krogan,631,bh_ego1,YDR449C,0.0,YDR381W,0
krogan,631,bh_ego1,YKL023W,0.0,YDR381W,0
krogan,631,bh_ego1,YER050C,0.0,YDR381W,0
krogan,632,bh_ego2,YHR127W,0.0,YDR381W,0
krogan,632,bh_ego2,YJL050W,0.0,YDR381W,0
krogan,632,bh_ego2,YDL070W,0.0,YDR381W,0
krogan,632,bh_ego2,YBL093C,0.0,YDR381W,0
krogan,632,bh_ego2,YDR283C,0.0,YDR381W,0
krogan,632,bh_ego2,YHR090C,0.0,YDR381W,0
krogan,632,bh_ego2,YDR174W,0.0,YDR381W,0
krogan,632,bh_ego2,YBR054W,0.0,YDR381W,0
krogan,632,bh_ego2,YLR170C,0.0,YDR381W,0
krogan,632,bh_ego2,YLR022C,0.0,YDR381W,0
krogan,632,bh_ego2,YDR207C,0.0,YDR381W,0
krogan,632,bh_ego2,YFR010W,0.0,YDR381W,0
krogan,632,bh_ego2,YIR008C,0.0,YDR381W,0
krogan,632,bh_ego2,YAL027W,0.0,YDR381W,0
krogan,632,bh_ego2,YGL112C,0.0,YDR381W,0
krogan,632,bh_ego2,YJL109C,0.0,YDR381W,0
krogan,632,bh_ego2,YDL040C,0.0,YDR381W,0
krogan,632,bh_ego2,YHR118C,0.0,YDR381W,0
krogan,632,bh_ego2,YCR043C,0.0,YDR381W,0
krogan,632,bh_ego2,YDR515W,0.0,YDR381W,0
krogan,632,bh_ego2,YLR002C,0.0,YDR381W,0
krogan,632,bh_ego2,YBR278W,0.0,YDR381W,0
krogan,632,bh_ego2,YER035W,0.0,YDR381W,0
krogan,632,bh_ego2,YKL075C,0.0,YDR381W,0
krogan,632,bh_ego2,YDL182W,0.0,YDR381W,0
krogan,632,bh_ego2,YKL114C,0.0,YDR381W,0
krogan,632,bh_ego2,YDR365C,0.0,YDR381W,0
krogan,632,bh_ego2,YBL024W,0.0,YDR381W,0
krogan,632,bh_ego2,YGL067W,0.0,YDR381W,0
krogan,632,bh_ego2,YGL244W,0.0,YDR381W,0
krogan,632,bh_ego2,YDL092W,0.0,YDR381W,0
krogan,632,bh_ego2,YHR013C,0.0,YDR381W,0
krogan,632,bh_ego2,YLR455W,0.0,YDR381W,0
krogan,632,bh_ego2,YCL011C,0.0,YDR381W,0
krogan,632,bh_ego2,YFR030W,0.0,YDR381W,0
krogan,632,bh_ego2,YIL026C,0.0,YDR381W,0
krogan,632,bh_ego2,YGL213C,0.0,YDR381W,0
krogan,632,bh_ego2,YDL043C,0.0,YDR381W,0
krogan,632,bh_ego2,YDR001C,0.0,YDR381W,0
krogan,632,bh_ego2,YKR024C,0.0,YDR381W,0
krogan,632,bh_ego2,YDL060W,0.0,YDR381W,0
krogan,632,bh_ego2,YKR037C,0.0,YDR381W,0
krogan,632,bh_ego2,YBR215W,0.0,YDR381W,0
krogan,632,bh_ego2,YJL033W,0.0,YDR381W,0
krogan,632,bh_ego2,YLR386W,0.0,YDR381W,0
krogan,632,bh_ego2,YBR187W,0.0,YDR381W,0
krogan,632,bh_ego2,YKR048C,0.0,YDR381W,0
krogan,632,bh_ego2,YJL006C,0.0,YDR381W,0
krogan,632,bh_ego2,YGR128C,0.0,YDR381W,0
krogan,632,bh_ego2,YDR195W,0.0,YDR381W,0
krogan,632,bh_ego2,YCR009C,0.0,YDR381W,0
krogan,632,bh_ego2,YKL155C,0.0,YDR381W,0
krogan,632,bh_ego2,YGL099W,0.0,YDR381W,0
krogan,632,bh_ego2,YDR440W,0.0,YDR381W,0
krogan,632,bh_ego2,YHR052W,0.0,YDR381W,0
krogan,632,bh_ego2,YHR193C,0.0,YDR381W,0
krogan,632,bh_ego2,YAL007C,0.0,YDR381W,0
krogan,632,bh_ego2,YKR092C,0.0,YDR381W,0
krogan,632,bh_ego2,YKL212W,0.0,YDR381W,0
krogan,632,bh_ego2,YLR333C,0.0,YDR381W,0
krogan,632,bh_ego2,YDL201W,0.0,YDR381W,0
krogan,632,bh_ego2,YDR398W,0.0,YDR381W,0
krogan,632,bh_ego2,YGR245C,0.0,YDR381W,0
krogan,632,bh_ego2,YIL043C,0.0,YDR381W,0
krogan,632,bh_ego2,YKL018W,0.0,YDR381W,0
krogan,632,bh_ego2,YAL001C,0.0,YDR381W,0
krogan,632,bh_ego2,YHR185C,0.0,YDR381W,0
krogan,632,bh_ego2,YGL120C,0.0,YDR381W,0
krogan,632,bh_ego2,YJR084W,0.0,YDR381W,0
krogan,632,bh_ego2,YIL070C,0.0,YDR381W,0
krogan,632,bh_ego2,YGL173C,0.0,YDR381W,0
krogan,632,bh_ego2,YDL019C,0.0,YDR381W,0
krogan,632,bh_ego2,YHR066W,0.0,YDR381W,0
krogan,632,bh_ego2,YKL004W,0.0,YDR381W,0
krogan,632,bh_ego2,YLR429W,0.0,YDR381W,0
krogan,632,bh_ego2,YHR039C,0.0,YDR381W,0
krogan,632,bh_ego2,YDR381W,0.0,YDR381W,0
krogan,632,bh_ego2,YJL168C,0.0,YDR381W,0
krogan,632,bh_ego2,YJR041C,0.0,YDR381W,0
krogan,632,bh_ego2,YHL034C,0.0,YDR381W,0
krogan,632,bh_ego2,YGL252C,0.0,YDR381W,0
krogan,632,bh_ego2,YGL122C,0.0,YDR381W,0
krogan,632,bh_ego2,YLL027W,0.0,YDR381W,0
krogan,632,bh_ego2,YGR170W,0.0,YDR381W,0
krogan,632,bh_ego2,YIL161W,0.0,YDR381W,0
krogan,632,bh_ego2,YBR159W,0.0,YDR381W,0
krogan,632,bh_ego2,YLR435W,0.0,YDR381W,0
krogan,632,bh_ego2,YJL128C,0.0,YDR381W,0
krogan,632,bh_ego2,YDR475C,0.0,YDR381W,0
krogan,632,bh_ego2,YDR462W,0.0,YDR381W,0
krogan,632,bh_ego2,YJR032W,0.0,YDR381W,0
krogan,632,bh_ego2,YGL200C,0.0,YDR381W,0
krogan,632,bh_ego2,YGL166W,0.0,YDR381W,0
krogan,632,bh_ego2,YJL125C,0.0,YDR381W,0
krogan,632,bh_ego2,YLR398C,0.0,YDR381W,0
krogan,632,bh_ego2,YIR001C,0.0,YDR381W,0
krogan,632,bh_ego2,YER174C,0.0,YDR381W,0
krogan,632,bh_ego2,YDR449C,0.0,YDR381W,0
krogan,632,bh_ego2,YKL023W,0.0,YDR381W,0
krogan,632,bh_ego2,YER050C,0.0,YDR381W,0
krogan,633,greedy_expand,YML010W,0.0,YDR381W,0
krogan,633,greedy_expand,YDR283C,0.0,YDR381W,0
krogan,633,greedy_expand,YNL079C,0.0,YDR381W,0
krogan,633,greedy_expand,YER049W,0.0,YDR381W,0
krogan,633,greedy_expand,YKL113C,0.0,YDR381W,0
krogan,633,greedy_expand,YOL006C,0.0,YDR381W,0
krogan,633,greedy_expand,YBL003C,0.0,YDR381W,0
krogan,633,greedy_expand,YDR227W,0.0,YDR381W,0
krogan,633,greedy_expand,YMR284W,0.0,YDR381W,0
krogan,633,greedy_expand,YER179W,0.0,YDR381W,0
krogan,633,greedy_expand,YBR245C,0.0,YDR381W,0
krogan,633,greedy_expand,YPL049C,0.0,YDR381W,0
krogan,633,greedy_expand,YDR174W,0.0,YDR381W,0
krogan,633,greedy_expand,YOL145C,0.0,YDR381W,0
krogan,633,greedy_expand,YER125W,0.0,YDR381W,0
krogan,633,greedy_expand,YLR022C,0.0,YDR381W,0
krogan,633,greedy_expand,YMR106C,0.0,YDR381W,0
krogan,633,greedy_expand,YML032C,0.0,YDR381W,0
krogan,633,greedy_expand,YNL088W,0.0,YDR381W,0
krogan,633,greedy_expand,YPL022W,0.0,YDR381W,0
krogan,633,greedy_expand,YDL208W,0.0,YDR381W,0
krogan,633,greedy_expand,YAL027W,0.0,YDR381W,0
krogan,633,greedy_expand,YOR039W,0.0,YDR381W,0
krogan,633,greedy_expand,YHR046C,0.0,YDR381W,0
krogan,633,greedy_expand,YDL014W,0.0,YDR381W,0
krogan,633,greedy_expand,YER095W,0.0,YDR381W,0
krogan,633,greedy_expand,YPR133C,0.0,YDR381W,0
krogan,633,greedy_expand,YMR229C,0.0,YDR381W,0
krogan,633,greedy_expand,YDR052C,0.0,YDR381W,0
krogan,633,greedy_expand,YLR418C,0.0,YDR381W,0
krogan,633,greedy_expand,YJL076W,0.0,YDR381W,0
krogan,633,greedy_expand,YCR028C-A,0.0,YDR381W,0
krogan,633,greedy_expand,YBR278W,0.0,YDR381W,0
krogan,633,greedy_expand,YGR063C,0.0,YDR381W,0
krogan,633,greedy_expand,YNR051C,0.0,YDR381W,0
krogan,633,greedy_expand,YHR084W,0.0,YDR381W,0
krogan,633,greedy_expand,YGL207W,0.0,YDR381W,0
krogan,633,greedy_expand,YGL246C,0.0,YDR381W,0
krogan,633,greedy_expand,YGL244W,0.0,YDR381W,0
krogan,633,greedy_expand,YPR161C,0.0,YDR381W,0
krogan,633,greedy_expand,YLR455W,0.0,YDR381W,0
krogan,633,greedy_expand,YER164W,0.0,YDR381W,0
krogan,633,greedy_expand,YBR279W,0.0,YDR381W,0
krogan,633,greedy_expand,YOR123C,0.0,YDR381W,0
krogan,633,greedy_expand,YGL175C,0.0,YDR381W,0
krogan,633,greedy_expand,YGL213C,0.0,YDR381W,0
krogan,633,greedy_expand,YKL139W,0.0,YDR381W,0
krogan,633,greedy_expand,YML112W,0.0,YDR381W,0
krogan,633,greedy_expand,YGL019W,0.0,YDR381W,0
krogan,633,greedy_expand,YAL019W,0.0,YDR381W,0
krogan,633,greedy_expand,YCL032W,0.0,YDR381W,0
krogan,633,greedy_expand,YFR003C,0.0,YDR381W,0
krogan,633,greedy_expand,YJL033W,0.0,YDR381W,0
krogan,633,greedy_expand,YKR048C,0.0,YDR381W,0
krogan,633,greedy_expand,YEL037C,0.0,YDR381W,0
krogan,633,greedy_expand,YKR072C,0.0,YDR381W,0
krogan,633,greedy_expand,YCR009C,0.0,YDR381W,0
krogan,633,greedy_expand,YLR410W,0.0,YDR381W,0
krogan,633,greedy_expand,YJR119C,0.0,YDR381W,0
krogan,633,greedy_expand,YML069W,0.0,YDR381W,0
krogan,633,greedy_expand,YDR440W,0.0,YDR381W,0
krogan,633,greedy_expand,YJL173C,0.0,YDR381W,0
krogan,633,greedy_expand,YGR116W,0.0,YDR381W,0
krogan,633,greedy_expand,YHR193C,0.0,YDR381W,0
krogan,633,greedy_expand,YML095C,0.0,YDR381W,0
krogan,633,greedy_expand,YDR113C,0.0,YDR381W,0
krogan,633,greedy_expand,YOR061W,0.0,YDR381W,0
krogan,633,greedy_expand,YLR272C,0.0,YDR381W,0
krogan,633,greedy_expand,YDR388W,0.0,YDR381W,0
krogan,633,greedy_expand,YHR164C,0.0,YDR381W,0
krogan,633,greedy_expand,YER133W,0.0,YDR381W,0
krogan,633,greedy_expand,YOR048C,0.0,YDR381W,0
krogan,633,greedy_expand,YAR007C,0.0,YDR381W,0
krogan,633,greedy_expand,YDR289C,0.0,YDR381W,0
krogan,633,greedy_expand,YOL068C,0.0,YDR381W,0
krogan,633,greedy_expand,YJR084W,0.0,YDR381W,0
krogan,633,greedy_expand,YGL173C,0.0,YDR381W,0
krogan,633,greedy_expand,YNL262W,0.0,YDR381W,0
krogan,633,greedy_expand,YBR088C,0.0,YDR381W,0
krogan,633,greedy_expand,YDR121W,0.0,YDR381W,0
krogan,633,greedy_expand,YIL035C,0.0,YDR381W,0
krogan,633,greedy_expand,YNL312W,0.0,YDR381W,0
krogan,633,greedy_expand,YLR429W,0.0,YDR381W,0
krogan,633,greedy_expand,YLR430W,0.0,YDR381W,0
krogan,633,greedy_expand,YPR175W,0.0,YDR381W,0
krogan,633,greedy_expand,YLR175W,0.0,YDR381W,0
krogan,633,greedy_expand,YDR381W,0.0,YDR381W,0
krogan,633,greedy_expand,YAR042W,0.0,YDR381W,0
krogan,633,greedy_expand,YMR224C,0.0,YDR381W,0
krogan,633,greedy_expand,YHL034C,0.0,YDR381W,0
krogan,633,greedy_expand,YGL252C,0.0,YDR381W,0
krogan,633,greedy_expand,YGL122C,0.0,YDR381W,0
krogan,633,greedy_expand,YLR442C,0.0,YDR381W,0
krogan,633,greedy_expand,YML058W,0.0,YDR381W,0
krogan,633,greedy_expand,YMR239C,0.0,YDR381W,0
krogan,633,greedy_expand,YIL033C,0.0,YDR381W,0
krogan,633,greedy_expand,YLR398C,0.0,YDR381W,0
krogan,633,greedy_expand,YIR001C,0.0,YDR381W,0
krogan,633,greedy_expand,YLR150W,0.0,YDR381W,0
krogan,633,greedy_expand,YDL042C,0.0,YDR381W,0
krogan,634,semantic_k,YDL084W,0.0,YDR381W,0
krogan,634,semantic_k,YHR127W,0.0,YDR381W,0
krogan,634,semantic_k,YNL253W,0.0,YDR381W,0
krogan,634,semantic_k,YPR112C,0.0,YDR381W,0
krogan,634,semantic_k,YDR381W,0.0,YDR381W,0
krogan,634,semantic_k,YJL050W,0.0,YDR381W,0
krogan,634,semantic_k,YIL079C,0.0,YDR381W,0
krogan,634,semantic_k,YDL175C,0.0,YDR381W,0
krogan,634,semantic_k,YML010W,0.0,YDR381W,0
krogan,634,semantic_k,YNR054C,0.0,YDR381W,0
krogan,634,semantic_k,YHR121W,0.0,YDR381W,0
krogan,634,semantic_k,YHL034C,0.0,YDR381W,0
krogan,634,semantic_k,YGL244W,0.0,YDR381W,0
krogan,634,semantic_k,YER063W,0.0,YDR381W,0
krogan,634,semantic_k,YDL092W,0.0,YDR381W,0
krogan,634,semantic_k,YBR245C,0.0,YDR381W,0
krogan,634,semantic_k,YPL243W,0.0,YDR381W,0
krogan,634,semantic_k,YGL122C,0.0,YDR381W,0
krogan,634,semantic_k,YGR250C,0.0,YDR381W,0
krogan,634,semantic_k,YDR138W,0.0,YDR381W,0
krogan,634,semantic_k,YCL011C,0.0,YDR381W,0
krogan,634,semantic_k,YNL004W,0.0,YDR381W,0
krogan,634,semantic_k,YOR048C,0.0,YDR381W,0
krogan,634,semantic_k,YAR007C,0.0,YDR381W,0
krogan,634,semantic_k,YOR123C,0.0,YDR381W,0
krogan,634,semantic_k,YML062C,0.0,YDR381W,0
krogan,634,semantic_k,YPL178W,0.0,YDR381W,0
krogan,634,semantic_k,YNL175C,0.0,YDR381W,0
krogan,634,semantic_k,YJL080C,0.0,YDR381W,0
krogan,634,semantic_k,YGL120C,0.0,YDR381W,0
krogan,634,semantic_k,YJR084W,0.0,YDR381W,0
krogan,634,semantic_k,YGL173C,0.0,YDR381W,0
krogan,634,semantic_k,YOL041C,0.0,YDR381W,0
krogan,634,semantic_k,YNL139C,0.0,YDR381W,0
krogan,634,semantic_k,YEL055C,0.0,YDR381W,0
krogan,634,semantic_k,YDL051W,0.0,YDR381W,0
krogan,634,semantic_k,YPL169C,0.0,YDR381W,0
krogan,634,semantic_k,YNR052C,0.0,YDR381W,0
krogan,634,semantic_k,YKL122C,0.0,YDR381W,0
krogan,634,semantic_k,YMR125W,0.0,YDR381W,0
krogan,634,semantic_k,YHR167W,0.0,YDR381W,0
krogan,634,semantic_k,YLR276C,0.0,YDR381W,0
krogan,634,semantic_k,YLR398C,0.0,YDR381W,0
krogan,634,semantic_k,YIR001C,0.0,YDR381W,0
krogan,634,semantic_k,YCR087C-A,0.0,YDR381W,0
krogan,634,semantic_k,YLR150W,0.0,YDR381W,0
krogan,634,semantic_k,YHL024W,0.0,YDR381W,0
krogan,634,semantic_k,YKL214C,0.0,YDR381W,0
krogan,634,semantic_k,YOR319W,0.0,YDR381W,0
krogan,634,semantic_k,YAR010C,0.0,YDR381W,0
krogan,634,semantic_k,YNR051C,0.0,YDR381W,0
krogan,635,bh_ego1,YKL059C,0.0,YKR002W,0
krogan,635,bh_ego1,YDR301W,0.0,YKR002W,0
krogan,635,bh_ego1,YKL018W,0.0,YKR002W,0
krogan,635,bh_ego1,YPR107C,0.0,YKR002W,0
krogan,635,bh_ego1,YGR156W,0.0,YKR002W,0
krogan,635,bh_ego1,YLR115W,0.0,YKR002W,0
krogan,635,bh_ego1,YJR093C,0.0,YKR002W,0
krogan,635,bh_ego1,YLR277C,0.0,YKR002W,0
krogan,635,bh_ego1,YKR002W,0.0,YKR002W,0
krogan,635,bh_ego1,YNL317W,0.0,YKR002W,0
krogan,636,bh_ego2,YKL059C,0.0,YKR002W,0
krogan,636,bh_ego2,YAL043C,0.0,YKR002W,0
krogan,636,bh_ego2,YDR381W,0.0,YKR002W,0
krogan,636,bh_ego2,YBL010C,0.0,YKR002W,0
krogan,636,bh_ego2,YGR156W,0.0,YKR002W,0
krogan,636,bh_ego2,YLR115W,0.0,YKR002W,0
krogan,636,bh_ego2,YOR093C,0.0,YKR002W,0
krogan,636,bh_ego2,YJR093C,0.0,YKR002W,0
krogan,636,bh_ego2,YNL222W,0.0,YKR002W,0
krogan,636,bh_ego2,YLR259C,0.0,YKR002W,0
krogan,636,bh_ego2,YAL029C,0.0,YKR002W,0
krogan,636,bh_ego2,YAL031C,0.0,YKR002W,0
krogan,636,bh_ego2,YPR107C,0.0,YKR002W,0
krogan,636,bh_ego2,YMR033W,0.0,YKR002W,0
krogan,636,bh_ego2,YBR175W,0.0,YKR002W,0
krogan,636,bh_ego2,YHR119W,0.0,YKR002W,0
krogan,636,bh_ego2,YDR388W,0.0,YKR002W,0
krogan,636,bh_ego2,YER133W,0.0,YKR002W,0
krogan,636,bh_ego2,YPR080W,0.0,YKR002W,0
krogan,636,bh_ego2,YKL018W,0.0,YKR002W,0
krogan,636,bh_ego2,YPL138C,0.0,YKR002W,0
krogan,636,bh_ego2,YPL240C,0.0,YKR002W,0
krogan,636,bh_ego2,YLR277C,0.0,YKR002W,0
krogan,636,bh_ego2,YLR015W,0.0,YKR002W,0
krogan,636,bh_ego2,YDL014W,0.0,YKR002W,0
krogan,636,bh_ego2,YDR469W,0.0,YKR002W,0
krogan,636,bh_ego2,YDR301W,0.0,YKR002W,0
krogan,636,bh_ego2,YHR029C,0.0,YKR002W,0
krogan,636,bh_ego2,YBR166C,0.0,YKR002W,0
krogan,636,bh_ego2,YLR429W,0.0,YKR002W,0
krogan,636,bh_ego2,YNL208W,0.0,YKR002W,0
krogan,636,bh_ego2,YLR150W,0.0,YKR002W,0
krogan,636,bh_ego2,YNL317W,0.0,YKR002W,0
krogan,636,bh_ego2,YKR002W,0.0,YKR002W,0
krogan,636,bh_ego2,YGL014W,0.0,YKR002W,0
krogan,636,bh_ego2,YDR195W,0.0,YKR002W,0
krogan,636,bh_ego2,YOR179C,0.0,YKR002W,0
krogan,637,greedy_expand,YML010W,0.0,YKR002W,0
krogan,637,greedy_expand,YDR283C,0.0,YKR002W,0
krogan,637,greedy_expand,YNL079C,0.0,YKR002W,0
krogan,637,greedy_expand,YKL113C,0.0,YKR002W,0
krogan,637,greedy_expand,YOL006C,0.0,YKR002W,0
krogan,637,greedy_expand,YDR227W,0.0,YKR002W,0
krogan,637,greedy_expand,YER179W,0.0,YKR002W,0
krogan,637,greedy_expand,YBR245C,0.0,YKR002W,0
krogan,637,greedy_expand,YPL049C,0.0,YKR002W,0
krogan,637,greedy_expand,YDR174W,0.0,YKR002W,0
krogan,637,greedy_expand,YOL145C,0.0,YKR002W,0
krogan,637,greedy_expand,YER125W,0.0,YKR002W,0
krogan,637,greedy_expand,YML032C,0.0,YKR002W,0
krogan,637,greedy_expand,YNL088W,0.0,YKR002W,0
krogan,637,greedy_expand,YPL022W,0.0,YKR002W,0
krogan,637,greedy_expand,YOR039W,0.0,YKR002W,0
krogan,637,greedy_expand,YHR046C,0.0,YKR002W,0
krogan,637,greedy_expand,YPR133C,0.0,YKR002W,0
krogan,637,greedy_expand,YER095W,0.0,YKR002W,0
krogan,637,greedy_expand,YLR418C,0.0,YKR002W,0
krogan,637,greedy_expand,YJL076W,0.0,YKR002W,0
krogan,637,greedy_expand,YBR278W,0.0,YKR002W,0
krogan,637,greedy_expand,YGR063C,0.0,YKR002W,0
krogan,637,greedy_expand,YHR084W,0.0,YKR002W,0
krogan,637,greedy_expand,YGL207W,0.0,YKR002W,0
krogan,637,greedy_expand,YGL246C,0.0,YKR002W,0
krogan,637,greedy_expand,YGL244W,0.0,YKR002W,0
krogan,637,greedy_expand,YPR107C,0.0,YKR002W,0
krogan,637,greedy_expand,YAL021C,0.0,YKR002W,0
krogan,637,greedy_expand,YPR161C,0.0,YKR002W,0
krogan,637,greedy_expand,YCL011C,0.0,YKR002W,0
krogan,637,greedy_expand,YOR123C,0.0,YKR002W,0
krogan,637,greedy_expand,YBR279W,0.0,YKR002W,0
krogan,637,greedy_expand,YER164W,0.0,YKR002W,0
krogan,637,greedy_expand,YGL213C,0.0,YKR002W,0
krogan,637,greedy_expand,YKL139W,0.0,YKR002W,0
krogan,637,greedy_expand,YML112W,0.0,YKR002W,0
krogan,637,greedy_expand,YGL019W,0.0,YKR002W,0
krogan,637,greedy_expand,YNR052C,0.0,YKR002W,0
krogan,637,greedy_expand,YOL115W,0.0,YKR002W,0
krogan,637,greedy_expand,YAL019W,0.0,YKR002W,0
krogan,637,greedy_expand,YCL032W,0.0,YKR002W,0
krogan,637,greedy_expand,YFR003C,0.0,YKR002W,0
krogan,637,greedy_expand,YKR048C,0.0,YKR002W,0
krogan,637,greedy_expand,YJL006C,0.0,YKR002W,0
krogan,637,greedy_expand,YNL317W,0.0,YKR002W,0
krogan,637,greedy_expand,YDR195W,0.0,YKR002W,0
krogan,637,greedy_expand,YEL037C,0.0,YKR002W,0
krogan,637,greedy_expand,YKL059C,0.0,YKR002W,0
krogan,637,greedy_expand,YKR072C,0.0,YKR002W,0
krogan,637,greedy_expand,YGR156W,0.0,YKR002W,0
krogan,637,greedy_expand,YLR410W,0.0,YKR002W,0
krogan,637,greedy_expand,YJR119C,0.0,YKR002W,0
krogan,637,greedy_expand,YJR093C,0.0,YKR002W,0
krogan,637,greedy_expand,YML069W,0.0,YKR002W,0
krogan,637,greedy_expand,YDR440W,0.0,YKR002W,0
krogan,637,greedy_expand,YJL173C,0.0,YKR002W,0
krogan,637,greedy_expand,YGR116W,0.0,YKR002W,0
krogan,637,greedy_expand,YHR193C,0.0,YKR002W,0
krogan,637,greedy_expand,YML095C,0.0,YKR002W,0
krogan,637,greedy_expand,YDR113C,0.0,YKR002W,0
krogan,637,greedy_expand,YOR061W,0.0,YKR002W,0
krogan,637,greedy_expand,YHR164C,0.0,YKR002W,0
krogan,637,greedy_expand,YOR048C,0.0,YKR002W,0
krogan,637,greedy_expand,YER133W,0.0,YKR002W,0
krogan,637,greedy_expand,YAR007C,0.0,YKR002W,0
krogan,637,greedy_expand,YDR289C,0.0,YKR002W,0
krogan,637,greedy_expand,YOL068C,0.0,YKR002W,0
krogan,637,greedy_expand,YKL018W,0.0,YKR002W,0
krogan,637,greedy_expand,YJR084W,0.0,YKR002W,0
krogan,637,greedy_expand,YGL173C,0.0,YKR002W,0
krogan,637,greedy_expand,YNL262W,0.0,YKR002W,0
krogan,637,greedy_expand,YBR088C,0.0,YKR002W,0
krogan,637,greedy_expand,YDR121W,0.0,YKR002W,0
krogan,637,greedy_expand,YIL035C,0.0,YKR002W,0
krogan,637,greedy_expand,YNL312W,0.0,YKR002W,0
krogan,637,greedy_expand,YLR430W,0.0,YKR002W,0
krogan,637,greedy_expand,YPR175W,0.0,YKR002W,0
krogan,637,greedy_expand,YLR175W,0.0,YKR002W,0
krogan,637,greedy_expand,YJL115W,0.0,YKR002W,0
krogan,637,greedy_expand,YAL043C,0.0,YKR002W,0
krogan,637,greedy_expand,YDR381W,0.0,YKR002W,0
krogan,637,greedy_expand,YJL168C,0.0,YKR002W,0
krogan,637,greedy_expand,YLR115W,0.0,YKR002W,0
krogan,637,greedy_expand,YAR042W,0.0,YKR002W,0
krogan,637,greedy_expand,YMR224C,0.0,YKR002W,0
krogan,637,greedy_expand,YNL222W,0.0,YKR002W,0
krogan,637,greedy_expand,YGL252C,0.0,YKR002W,0
krogan,637,greedy_expand,YGL122C,0.0,YKR002W,0
krogan,637,greedy_expand,YLR442C,0.0,YKR002W,0
krogan,637,greedy_expand,YML058W,0.0,YKR002W,0
krogan,637,greedy_expand,YMR239C,0.0,YKR002W,0
krogan,637,greedy_expand,YCR093W,0.0,YKR002W,0
krogan,637,greedy_expand,YLR277C,0.0,YKR002W,0
krogan,637,greedy_expand,YDR301W,0.0,YKR002W,0
krogan,637,greedy_expand,YLR150W,0.0,YKR002W,0
krogan,637,greedy_expand,YKR002W,0.0,YKR002W,0
krogan,637,greedy_expand,YDL042C,0.0,YKR002W,0
krogan,637,greedy_expand,YPL153C,0.0,YKR002W,0
krogan,637,greedy_expand,YOR179C,0.0,YKR002W,0
krogan,638,semantic_k,YKL059C,0.0,YKR002W,0
krogan,638,semantic_k,YAL043C,0.0,YKR002W,0
krogan,638,semantic_k,YDR381W,0.0,YKR002W,0
krogan,638,semantic_k,YBL010C,0.0,YKR002W,0
krogan,638,semantic_k,YGR156W,0.0,YKR002W,0
krogan,638,semantic_k,YLR115W,0.0,YKR002W,0
krogan,638,semantic_k,YOR093C,0.0,YKR002W,0
krogan,638,semantic_k,YJR093C,0.0,YKR002W,0
krogan,638,semantic_k,YNL222W,0.0,YKR002W,0
krogan,638,semantic_k,YLR259C,0.0,YKR002W,0
krogan,638,semantic_k,YAL029C,0.0,YKR002W,0
krogan,638,semantic_k,YAL031C,0.0,YKR002W,0
krogan,638,semantic_k,YPR107C,0.0,YKR002W,0
krogan,638,semantic_k,YMR033W,0.0,YKR002W,0
krogan,638,semantic_k,YBR175W,0.0,YKR002W,0
krogan,638,semantic_k,YHR119W,0.0,YKR002W,0
krogan,638,semantic_k,YDR388W,0.0,YKR002W,0
krogan,638,semantic_k,YER133W,0.0,YKR002W,0
krogan,638,semantic_k,YPR080W,0.0,YKR002W,0
krogan,638,semantic_k,YKL018W,0.0,YKR002W,0
krogan,638,semantic_k,YPL240C,0.0,YKR002W,0
krogan,638,semantic_k,YPL138C,0.0,YKR002W,0
